job_id,source,title,company,location,state,description,apply_url,source_url,posted_at,salary,score,reasons,first_seen_at,last_seen_at,notify_count,bucket,recommended_action,source_rank
ea3f9a1b0d9c6fc7c005b626,jsearch,Internship in Data Analytics & Visualization,Bosch Group,"George Town, Penang",Penang,"Company Description

The Bosch Group is a leading global supplier of technology and services, in the areas of automotive and industrial technology, consumer goods as well as building technology.

Bosch has been present in Malaysia since 1923, through its network of partners and distributors. Today, Bosch is present in six locations throughout the country, with Penang housing to the company’s largest high-tech engineering hub in Southeast Asia with production focusing on mobility electronics, power tools and semiconductor. ​

​All four business sectors (Mobility, Industrial Technology, Consumer Goods, and Energy and Building Technology) have operations in the country.​

​Bosch in Malaysia is part of the Bosch Group, a leading global supplier of technology and ​services. The Bosch Group’s strategic objective is to deliver innovations for a connected life. Bosch improves quality of life worldwide with ​products and services that are innovative and spark enthusiasm. In short, Bosch creates ​technology that is “Invented for life.”

Job Description
• Develop and maintain interactive dashboards and reports using Power BI and/or Tableau
• Convert existing reports into structured data marts for improved scalability and performance
• Assist in migrating current reports and dashboards to a new reporting server/environment
• Perform data validation and ensure accuracy and consistency across reports
• Prepare and maintain comprehensive documentation for reports, data sources, and processes
• Collaborate with stakeholders to understand reporting requirements and suggest improvements

Qualifications
• Currently pursuing or recently completed a degree in IT, Computer Science, Data Analytics, or a related field
• Basic knowledge of SQL (data querying, joins, filtering, etc.)
• Must have skills related to Tableau
• Familiarity with data visualization tools will be an advantage
• Strong analytical thinking and problem-solving skills
• Good attention to detail and organizational skills
• Ability to work independently and in a team environment

Additional Information
• Be able to commit at least 4 months of internship
• Be able to provide Letter of Recommendation from university",https://www.recruit.net/job/data-analytics-visualization-jobs/533BDFB130DE004F,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DA7aKLx3O-DlC002vAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-05-19T00:00:00.000Z,,63,"bucket: B_APPLY_SOON; internship/practical training role; adjacent analytics role keyword: data analytics, power bi, dashboard; analytics skill match: sql, power bi, tableau, dashboard; location priority: Penang; priority city: George Town; date not stated; keep for manual confirmation; Tier-1 target company; has apply link; source host: recruit.net; student/entry-level friendly; resume skill fit: sql, power bi, tableau; posted within 45 days; negative keyword: lead",2026-06-13T12:24:50+00:00,2026-06-14T08:47:25+00:00,0,B_APPLY_SOON,Apply within 48 hours after quick verification.,1
195fec6f3f821b61130c8ae5,jsearch,"Internship, Business Analyst - Digital Transformation Office",Allianz Insurance,"Kuala Lumpur, Federal Territory of Kuala Lumpur",Kuala Lumpur,"Job Summary

Support in performing User Acceptance Test (UAT) for system enhancement initiatives to meet department’s and company’s vision.

Job Description
• Assist and support in performing system testing for enhancement release on applications
• Provides constant review and feedback on system testing, ensuring testing are completed within deadline
• Any other duties as and when deemed necessary

Requirements:
• Pursuing or Possessing a Bachelor’s Degree, Post Graduate Diploma, Professional Degree of any discipline with Computer Science/ Information Technology preferred.
• Good verbal and written communication skills.
• Analytical thinking and problem solving.
• Team player, good interpersonal and communications skills
• Candidate is required to be be computer literate and proficient with Microsoft Office (Word, Excel and PowerPoint)
• Knowledge in programming language is not required
• Quick learner with strong analytical and problem-solving ability
• Ability to leverage AI tools like ChatGPT for automating routine tasks and enhancing productivity

Disclaimer: Thank you for your interest in joining our team. Due to the high volume of applications we receive, we are unable to provide individual feedback to every applicant. If you do not hear from us within 14 days of submitting your application, please assume that you have not been selected for this position.

Important: All updates regarding your application status will be communicated via email. Please ensure you frequently check your email for updates and further instructions.

Allianz Group is one of the most trusted insurance and asset management companies in the world. Caring for our employees, their ambitions, dreams and challenges, is what makes us a unique employer. Together we can build an environment where everyone feels empowered and has the confidence to explore, to grow and to shape a better future for our customers and the world around us.

At Allianz, we stand for unity: we believe that a united world is a more prosperous world, and we are dedicated to consistently advocating for equal opportunities for all. And the foundation for this is our inclusive workplace, where people and performance both matter, and nurtures a culture grounded in integrity, fairness, inclusion and trust.

We therefore welcome applications regardless of ethnicity or cultural background, age, gender, nationality, religion, social class, disability or sexual orientation, or any other characteristics protected under applicable local laws and regulations.

Join us. Let's care for tomorrow.",https://careers.allianz.com/ie/en/job/89325/Internship-Business-Analyst-Digital-Transformation-Office,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3Dx3O1JuKuHmwF5UDXAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-05-26T00:00:00.000Z,,62,bucket: B_APPLY_SOON; internship/practical training role; adjacent analytics role keyword: business analyst; analytics skill match: excel; location priority: Kuala Lumpur; priority city: Kuala Lumpur; date not stated; keep for manual confirmation; Tier-2 established company; has apply link; official/ATS source likely higher reliability; student/entry-level friendly; resume skill fit: excel; posted within 45 days,2026-06-05T15:19:08+00:00,2026-06-14T08:47:25+00:00,0,B_APPLY_SOON,Apply within 48 hours after quick verification.,3
0de31940847e7292bc6ed0e0,jsearch,Risk Data Analytics Intern,Grab,"Petaling Jaya, Selangor",Selangor,"Grab is seeking an intern for the Integrity team based in Petaling Jaya to assist with analyzing user behaviors and transaction patterns. As part of the team, you will help implement controls to enhance user safety and develop strategies to identify fraud. Applicants should be pursuing a relevant Bachelor’s Degree and have basic skills in SQL and data visualization tools. The role offers an attractive monthly allowance and other benefits to support work-life balance.",https://my.trabajo.org/job-2267-f35a760d60461ce8ce949938e898ef39,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DEH_GQsl_RnIKsYfEAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-05T00:00:00.000Z,,62,"bucket: B_APPLY_SOON; internship/practical training role; core role keyword: data analytics intern, analytics intern; analytics skill match: sql, analytics, data visualization; location priority: Selangor; priority city: Petaling Jaya; date not stated; keep for manual confirmation; Tier-1 target company; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: sql, analytics, data visualization; posted within 14 days",2026-06-10T04:55:58+00:00,2026-06-14T08:47:25+00:00,0,B_APPLY_SOON,Apply within 48 hours after quick verification.,0
ce3643af2d58966283ffc69e,jsearch,Internship Data Science Intern,Datamicron Systems Sdn Bhd,"Puchong, Selangor",Selangor,"_Key Responsibilities
- Assist in collecting, cleaning, labelling, and pre-processing data from various sources.
- Research on domain knowledge and assisting in setting up proof-of-concepts.
- Conduct exploratory data analysis (EDA) to uncover trends, patterns, and insights.
- Support the development and testing of predictive models and machine learning algorithms.
- Participate in AI software development
- Collaborate with cross-functional teams to understand business requirements and transl...",https://my.hiredly.com/jobs/jobs-malaysia-datamicron-systems-sdn-bhd-job-internship-data-science-intern,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DpqRXz8ZSplHOM4_XAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-11T00:00:00.000Z,,61,bucket: B_APPLY_SOON; internship/practical training role; core role keyword: data science intern; location priority: Selangor; priority city: Puchong; date not stated; keep for manual confirmation; Tier-1 target company; has apply link; trusted job board source; posted within 3 days,2026-06-13T12:24:50+00:00,2026-06-14T08:47:25+00:00,0,B_APPLY_SOON,Apply within 48 hours after quick verification.,2
d5040dd78ae99bbbdef497cd,jsearch,Internship Data & AI Intern,Hiredly,"Petaling Jaya, Selangor",Selangor,"About the Role
We are on a mission to become Asia’s most loved job search platform by helping people discover the right job, with the right employer, at the right time.
As a Data and AI Intern, you will work closely with our data science, engineering, and product teams to support data analysis, machine learning, and applied AI initiatives across the platform. This internship provides hands-on exposure to Python- and SQL-driven analytics, real product data, and practical use of NLP and Large L...",https://my.hiredly.com/jobs/jobs-malaysia-hiredly-job-internship-data-ai-intern,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3D_584UsvGqjCFdEy5AAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-05-25T00:00:00.000Z,,61,"bucket: B_APPLY_SOON; internship/practical training role; adjacent analytics role keyword: data science, analytics; analytics skill match: sql, python, analytics; location priority: Selangor; priority city: Petaling Jaya; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; trusted job board source; resume skill fit: sql, python, analytics; posted within 45 days",2026-06-07T14:27:17+00:00,2026-06-14T08:47:25+00:00,0,B_APPLY_SOON,Apply within 48 hours after quick verification.,2
d6d76aa2a497e4b5f401bb63,jsearch,Power BI & Data Analytics Intern - Hybrid Start Summer,DXC Technology,Federal Territory of Kuala Lumpur,Selangor,"DXC Technology is seeking final-year students for a Data Analyst Internship in Kuala Lumpur, Malaysia. The role involves Power BI development, data preparation and analysis using Excel, and basic automation support through scripting. Candidates should have a keen interest in data analysis and be detail-oriented. The internship is hybrid, with work from the DXC office in Petaling Jaya, lasting a minimum of 4 months, targeting intake in June/July/August 2026.
#J-18808-Ljbffr",https://my.expertini.com/job/power-bi-data-analytics-intern-hybrid-start-summer-kuala-lumpur-dxc-technology-386-4257525/,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3Dyb2lNPdaVW-GbpdHAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-05-31T00:00:00.000Z,,61,"bucket: B_APPLY_SOON; internship/practical training role; core role keyword: data analyst intern, data analytics intern, data analyst internship; analytics skill match: excel, power bi, analytics; location priority: Selangor; priority city: Petaling Jaya, Kuala Lumpur; mentions Aug-Nov 2026 target window; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: excel, power bi, analytics; posted within 14 days",2026-06-06T04:34:56+00:00,2026-06-14T08:47:25+00:00,0,B_APPLY_SOON,Apply within 48 hours after quick verification.,0
bb889a2fcb1d7f5e953c9a46,jsearch,"Intern, Data Scientist (Analytics)",Grab,"Petaling Jaya, Selangor",Selangor,"About Grab and Our Workplace

Grab is Southeast Asia's leading superapp. From getting your favourite meals delivered to helping you manage your finances and getting around town hassle-free, we've got your back with everything. In Grab, purpose gives us joy and habits build excellence, while harnessing the power of Technology and AI to deliver the mission of driving Southeast Asia forward by economically empowering everyone, with heart, hunger, honour, and humility.

Get to Know the Team

Grab's Fulfilment Team is a horizontal platform tech family with the goal of deepening fulfilment capabilities for all Grab businesses in a platform manner and providing them solutions which help connect our driver partners to Grab customers and create a reliable, cost efficient and faster transportation and logistics platform.

The Fulfilment Product Analytics Team advances product innovation with analytics and experimentation best practices. We ship multiple features and that means tuning models, evaluating changes and running experiments to drive better outcomes for our driver partners and millions of customers across South East Asia. We are looking for an passionate data scientist to join our growing team.

Get to Know the Role

You will apply a data-first approach to product and business thinking, unveil data-driven insights, design controlled experiments and be objective while evaluating results, all of this while working with stakeholders to evaluate new product and business ideas. You will contribute to helping Developers, Designers and Product Managers across the company with recommendations on how to learn from unexpected results, study underlying causes for them and iterate on the next set of products to build for our users.

You will report to Senior Analytics Manager, Fulfilment. This is a paid internship role and is based onsite in Petaling Jaya.

The Critical Tasks You Will Perform
• You will collaborate with stakeholders to identify requirements and outcomes.
• You will provide catered analysis for specific products and operations, define critical business metrics and track them rigorously, and provide regular recommendations to achieve continuous improvements
• You will define and align with stakeholders on main metrics, design and propose experimentation strategies.
• You will process and distill stakeholders requirements into concise insights through reports, presentations, and dashboards.
• You will develop data pipelines, customized data science models to solve identified problems.
• You will launch A/B tests, analyze experiment results and provide recommendations.

What Essential Skills You Will Need
• You will need to start the internship in August 2026 with a minimum duration of 3 months.
• You are majoring in Computer Science, Data Science, Data Analytics, Statistics, Mathematics, or a related field.
• Foundation in SQL, Python, R or other scripting/programming languages.
• You will need data visualization and storytelling skills. Experienced in creating dashboards using PowerBI or Tableau are advantageous.
• You will need statistical knowledge with hands-on experience running and analyzing controlled experiments.
• You will need to spotting patterns and trends in data, able to hypothesize problem statements and propose appropriate solutions

Life at Grab

We care about your well-being at Grab, here are some of the benefits we offer our Interns:
• Attractive Monthly Allowance!
• EPF (Employees Provident Fund) or SOCSO (Social Security Organization) where applicable.
• Balancing personal commitments and life's demands are made easier with our FlexWork arrangements such as differentiated hours

What We Stand For At Grab

We are committed to building an inclusive and equitable workplace that provides equal opportunity for Grabbers to grow and perform at their best. We consider all candidates fairly and equally regardless of nationality, ethnicity, race, religion, age, gender, family commitments, physical and mental impairments or disabilities, and other attributes that make them unique.",https://www.grab.careers/en/jobs/744000128207779/intern-data-scientist-analytics/,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DXQyqZTWg-RP0JI6RAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-05-25T00:00:00.000Z,,60,"bucket: B_APPLY_SOON; internship/practical training role; adjacent analytics role keyword: data analytics, dashboard, data science; analytics skill match: excel, sql, tableau, python; location priority: Selangor; priority city: Petaling Jaya; duration likely fits 3-month industrial training; mentions Aug-Nov 2026 target window; Tier-1 target company; has apply link; official/ATS source likely higher reliability; resume skill fit: excel, sql, tableau; posted within 45 days; seniority/permanent/experience red flag; negative keyword: senior, manager, lead",2026-06-13T06:29:44+00:00,2026-06-14T08:47:25+00:00,0,B_APPLY_SOON,Apply within 48 hours after quick verification.,3
3a94c7ddf71af7ba5cbc5a56,jsearch,Analytics Intern,WPP Media,"Kuala Lumpur, Federal Territory of Kuala Lumpur",Kuala Lumpur,"About WPP Media

WPP is the trusted growth partner for the world's leading brands. With exceptional talent, trusted data and intelligence, and world-class partnerships - all united by our pioneering agentic marketing platform, WPP Open - we help clients navigate change, capture opportunity, and deliver transformational growth.

WPP Media is WPP's AI-driven media operating unit, bringing together media, data, and partnerships to deliver creative personalisation at scale. Connected through WPP Open and powered by Open Intelligence, clients see exactly where, how, and why their media investment is working.

For more information, visit wppmedia.com.

Analytics Intern (Bachelors) - Analytics Delivery Team (Malaysia Data Hub)

Company: WPP Media

Team: Analytics Delivery Team - Malaysia Data Hub

Location: Malaysia (Hybrid/Onsite as per business need)

Internship Type: Internship (Full-time preferred)

Duration:
Minimum 5-6 months

About the Role

WPP Media's
Analytics Delivery Team (Malaysia Data Hub) is looking for a
Masters-level Analytics Intern to support reporting, dashboarding, and insight generation for business and media stakeholders. This is a hands-on role where you will build and improve
Power BI dashboards, write
SQL queries for data extraction/validation, and automate workflows using
Python.

Key Responsibilities

• Build and enhance Power BI dashboards (DAX measures, data modeling, visuals, drill-throughs, performance optimization)

• Write and optimize SQL queries to extract, validate, and transform data from multiple sources

• Support analytics delivery by converting business needs into clear KPIs, reporting views, and insights

• Use Python to automate data preparation, reporting workflows, and analysis tasks

• Assist with data quality checks, reconciliation, and anomaly detection

• Maintain documentation for dashboards, KPI logic, data definitions, and solution workflows

• Collaborate with analysts, data engineers, and stakeholders in an agile delivery environment

Required Skills (Must-have)

• Strong Power BI experience (Power Query, DAX, data modeling, best-practice visual design)

• Strong SQL skills (joins, aggregations, window functions, troubleshooting data issues)

• Strong Python skills for data analysis/automation (Pandas, NumPy, scripting)

• Good understanding of analytics concepts: KPIs, trends, segmentation, reporting logic

• Strong attention to detail and ability to explain insights clearly to stakeholders

Good to Have (Nice-to-have / Optional)

• Experience with Google Cloud Platform (GCP)

• Exposure to BigQuery (querying large datasets, optimization)

• Familiarity with data pipelines / ELT tools (e.g., dbt, Airflow, etc.)

• Exposure to AI/ML concepts (forecasting, classification, LLM-based analytics workflows)

• Knowledge of digital/media metrics is a plus (campaign performance, audience analytics)

Qualifications

• Currently pursuing a Bachelors in Analytics / Data Science / Statistics / Computer Science / Engineering / Business Analytics (or similar)

• Strong analytical mindset with problem-solving ability

• Ability to manage tasks independently, meet deadlines, and work collaboratively

What You'll Gain

• Real-world experience delivering analytics solutions in a global media organization

• Mentorship from experienced analytics professionals

• Opportunity to contribute to production dashboards and measurable business outcomes

• Exposure to modern cloud analytics stack (depending on project requirements)

#L1-Promoted

Please read our Privacy Notice for more information on how we process the information you provide.",https://wpp.careersitecloud.com/job-69b943760f71156bdc42ca95-analytics-intern-kuala-lumpur,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3D7j-TUR7lC6bPMFrIAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-05-18T00:00:00.000Z,,60,"bucket: B_APPLY_SOON; internship/practical training role; core role keyword: analytics intern; analytics skill match: sql, power bi, python, dashboard; location priority: Kuala Lumpur; priority city: Kuala Lumpur; longer internship may still be acceptable; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; official/ATS source likely higher reliability; student/entry-level friendly; resume skill fit: sql, power bi, python; posted within 45 days; negative keyword: lead; may target Masters-level candidate",2026-06-05T15:19:08+00:00,2026-06-14T08:47:25+00:00,0,B_APPLY_SOON,Apply within 48 hours after quick verification.,3
407386a3f7469c3475b3ae09,jsearch,Internship in Human Resources,Robert Bosch Engineering and Business Solutions Limited,Malaysia,Malaysia,"Job Description

Key Responsibilities
• Support cost analysis, simulations, and forecasting for various Human Resource cost centers to support the development of the Business Plan.
• Assist in cross-charging activities and other related financial processes.
• Provide support on overall Country Human Resource topics, including Learning & Development and Resourcing initiatives.
• Support Human Resource digitalization projects, including data migration and process documentation.
• Identify and propose opportunities for process improvements and automation.
• Create engaging media content for recruitment, Human Resource events, and employer branding initiatives.
• Develop written materials, source compelling visual assets, and ensure alignment with Country Human Resource's overall communication strategy.

Project Involvement
• Support Human Resource policy research and development.
• Participate in Human Resource process improvement initiatives.
• Contribute to digitalization and automation of Human Resource processes.

Qualifications

• Currently pursuing a bachelor's degree in Finance, Accounting, Business Analytics, or other related fields.
• Available for a minimum internship duration of 4 months (.please indicate your internship period in your resume.).
• Strong command of English in both writingand speaking.
• Strong communication and presentationskills.
• Intermediate to advanced analytics skills (e.g., Excel, Power BI).
• Good digital literacy and technical writing skills.
• Familiarity with creative tools (e.g., Canva, Adobe Illustrator) is a plus.
• Project management skills and knowledge are an added advantage.",https://www.foundit.my/job/internship-in-human-resources-robert-bosch-engineering-and-business-solutions-limited-malaysia-52172230,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3D54QEXiXABc41n87rAAAAAA%3D%3D&vssid=jobs-detail-viewer,,,60,"bucket: B_APPLY_SOON; internship/practical training role; adjacent analytics role keyword: power bi, analytics; analytics skill match: excel, power bi, analytics; location priority: Malaysia; date not stated; keep for manual confirmation; Tier-1 target company; has apply link; trusted job board source; student/entry-level friendly; resume skill fit: excel, power bi, analytics; posting date unknown",2026-06-13T23:51:52+00:00,2026-06-14T08:47:25+00:00,0,B_APPLY_SOON,Apply within 48 hours after quick verification.,2
fe5c42369e3bc66c82a4c891,jsearch,FP&A Intern(6-9 months),Organon,"Kuala Lumpur, Federal Territory of Kuala Lumpur",Kuala Lumpur,"Job Description

The Position

We are looking for a motivated and analytically driven intern to join our Finance & FP&A team within the pharmaceutical and healthcare sector. This role offers hands-on exposure to commercial finance operations, including workforce planning, revenue forecasting, and advanced data analytics. The successful candidate will work closely with finance and commercial stakeholders to support critical planning cycles and business decision-making processes.

Contract Period would be 6 to 9 months

Responsibilities

• Headcount Planning & Payroll Forecasting
• Support the end-to-end headcount planning process across the commercial organisation.
• Develop and maintain Gantt charts to track planning milestones and approval timelines.
• Build and manage Power Automate workflows to streamline approval hierarchies and process routing.
• Design and maintain Excel-based VBA tools for payroll modelling and scenario-based input calculations.
• Coordinate with HR and commercial teams to ensure accurate headcount assumptions are reflected in the forecast.
• Identify and escalate process gaps or bottlenecks within the planning cycle.
• Sales Variance Analysis
• Conduct structured variance analysis to explain deviations between actual sales performance and forecasted targets.
• Utilise Power Query and Power Pivot to consolidate and cleanse data from multiple sources.
• Develop Power BI dashboards and reports for clear, visual presentation of variance drivers.
• Collaborate with commercial teams to investigate and articulate root causes of variances (volume, price, mix, market access).
• Maintain and improve existing data models to enhance the accuracy and efficiency of reporting.
• Cluster Centralised Revenue Forecasting
• Support the preparation and submission of revenue forecasts across the cluster markets during planning cycles (e.g., May FC, October FC).
• Help document assumptions, methodologies, and key risks associated with the forecast.

Required Education, Experience And Skills

• Currently pursuing or recently completed a degree in Finance, Accounting, Business Administration, Data Analytics, or a related field.
• Proficient in Microsoft Excel, including VBA macro development.
• Working knowledge of Power Automate for workflow and process automation.
• Experience with Power Query, Power Pivot, and Power BI for data consolidation and visualisation.
• Familiarity with data analysis principles and financial modelling concepts.
• Strong analytical and problem-solving skills with high attention to detail.
• Basic project management capabilities — able to plan tasks, track timelines, and manage deliverables.
• Effective communicator, comfortable engaging with cross-functional stakeholders.
• Self-motivated and able to work independently in a fast-paced commercial environment.
• Interest in or exposure to the pharmaceutical or healthcare industry is a plus.

📌 Note

There will be an outbound CV screening call from our Talent Attraction Business Partner, and the call may come from an overseas number.

Please make sure to answer the international call to proceed with your application.

Secondary Job Description

Who We Are:

Organon delivers ingenious health solutions that enable people to live their best lives. We are a $6.5 billion global healthcare company focused on making a world of difference for women, their families and the communities they care for. We have an important portfolio and are growing it by investing in the unmet needs of Women’s Health, expanding access to leading biosimilars and touching lives with a diverse and trusted portfolio of health solutions. Our Vision is clear: A better and healthier every day for every woman.

As an equal opportunity employer, we welcome applications from candidates with a diverse background. We are committed to creating an inclusive environment for all our applicants.

Search Firm Representatives Please Read Carefully

Organon LLC, does not accept unsolicited assistance from search firms for employment opportunities. All CVs / resumes submitted by search firms to any employee at our company without a valid written search agreement in place for this position will be deemed the sole property of our company. No fee will be paid in the event a candidate is hired by our company as a result of an agency referral where no pre-existing agreement is in place. Where agency agreements are in place, introductions are position specific. Please, no phone calls or emails.

Annualized Salary Range

Annualized Salary Range (Global)

Annualized Salary Range (Canada)

Please Note: Pay ranges are specific to local market and therefore vary from country to country.

Employee Status

Intern/Co-op (Fixed Term)

Relocation:

No relocation

VISA Sponsorship

Travel Requirements: Organon employees must be able to satisfy all applicable travel and credentialing requirements, including associated vaccination prerequisites

Shift

Flexible Work Arrangements:

Valid Driving License

Hazardous Material(s):

Number Of Openings

1

Requisition ID:R540253",https://my.linkedin.com/jobs/view/fp-a-intern-6-9-months-at-organon-4411431907,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DdaffE5g7SSj_uA4hAAAAAA%3D%3D&vssid=jobs-detail-viewer,,,60,"bucket: B_APPLY_SOON; internship/practical training role; adjacent analytics role keyword: data analytics, power bi, dashboard; analytics skill match: excel, power bi, dashboard, reporting; location priority: Kuala Lumpur; priority city: Kuala Lumpur; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; trusted job board source; student/entry-level friendly; resume skill fit: excel, power bi, dashboard; posting date unknown; negative keyword: lead",2026-06-13T06:29:44+00:00,2026-06-14T08:47:25+00:00,0,B_APPLY_SOON,Apply within 48 hours after quick verification.,2
6b720030d01e9a70f988a569,jsearch,Internship in HR Digitalization & Analytics( Jan/Feb Intake),bosch malaysia,"Petaling Jaya, Selangor",Selangor,"Do you want beneficial technologies being shaped by your ideas Whether in the area of mobility solutions, consumer goods, industrial technology of energy and building technology – with us, you will have the chance to improve quality of life all across the globe. Welcome to Bosch. At Bosch, we develop, examine and enhance new systems, components and technologies. Our aim is simple – improving lives. Some 70,000 researchers and developers work for that at Bosch: at 120 locations worldwide, in a single network. In 2018 the Bosch Group had 410,000 associates worldwide and achieved 78 billion euros in sales. Robert Bosch (South East Asia) Pte Ltd is a regional subsidiary of the Bosch Group, representing the Group's interests in South East Asia. In the Research and Technology Center Asia Pacific we focus on solutions and products for South East Asia, China and India.

Bosch has been present in Malaysia since 1923, represented by Robert Bosch Sdn Bhd, with offices located in Selangor and Penang. In Malaysia, Bosch has diversified businesses in Mobility Solutions, Industrial Technology, Consumer Goods, and Energy and Building Technology. The company has three manufacturing plants in Penang providing Car Multimedia, Power Tools and Automotive Steering systems. In 2018, Malaysia contributed sales of RM 538 million (113 million euros) and employed more than 4,500 associates.
Job Description

About the Role

We are looking for a proactive and detail-oriented HR Intern to support our HR team in various strategic and operational projects. This internship provides hands-on experience in HR analytics, process improvement, digitalization, and general HR operations. You will work closely with the Country HR Representative (C/HRR) and HR team to contribute to meaningful HR initiatives and gain exposure to real-world HR practices.

Key Responsibilities

Cost Analysis & Business Planning Support
• Assist with cost analysis, simulation, and forecasting for various cost centers as part of HR Business Plan 2026 preparations.

HR Operations Support
• Support the C/HRR on overall Country HR topics including but not limited to Learning & Development (L&D), Resourcing, and other HR initiatives.
• Assist in HR Generalist activities and general department administrative tasks.

Survey & Data Analysis
• Assist in survey preparation, data collection, and analysis using statistical techniques.
• Enhance and reshape large HR databases into clear, presentable formats for reporting purposes.

HR Projects & Digitalization
• Support HR process improvement projects, including digitalization and automation of HR workflows.
• Assist in Human Capital Analytics initiatives to derive insights from HR data.

Presentation & Communication Support
• Prepare reports, presentations, and visual materials for HR projects using tools such as Power BI, Canva, or Adobe.

Qualifications
• Currently pursuing a degree in Business Analytics, Business Management, Human Resources, or related fields.
• Advanced analytical skills: Excel (formulas, pivot tables), Power BI, or similar tools.
• Strong presentation and visualization skills to convert data into meaningful insights.
• Good digital literacy and familiarity with creative media tools (e.g., Canva, Adobe).
• Detail-oriented, proactive, and able to work independently as well as in a team.
• Strong communication and organizational skills.

Additional Information

What You Will Gain
• Hands-on exposure to HR analytics, digitalization, and process improvement projects.
• Practical experience in HR operations, surveys, and business planning support.
• Opportunity to work with a cross-functional HR team and contribute to strategic initiatives.",https://my.jobrapido.com/jobpreview/2473466552607834112,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3Ds33dpdE6XTZarifMAAAAAA%3D%3D&vssid=jobs-detail-viewer,,,60,"bucket: B_APPLY_SOON; internship/practical training role; adjacent analytics role keyword: power bi, analytics; analytics skill match: excel, power bi, reporting, analytics; location priority: Selangor; priority city: Petaling Jaya; date not stated; keep for manual confirmation; Tier-1 target company; has apply link; source host: my.jobrapido.com; student/entry-level friendly; resume skill fit: excel, power bi, reporting; posting date unknown; possible non-Malaysia noise; verify manually",2026-06-13T23:51:52+00:00,2026-06-14T08:47:25+00:00,0,B_APPLY_SOON,Apply within 48 hours after quick verification.,1
